dataset,instancia,negocios,C,archivo
DP,DP-431,431,111,..\instances\DP\DP-431.txt
DP,DP-431,431,121,..\instances\DP\DP-431.txt
DP,DP-431,431,131,..\instances\DP\DP-431.txt
DP,DP-431,431,141,..\instances\DP\DP-431.txt
DP,DP-431,431,151,..\instances\DP\DP-431.txt
DP,DP-431,431,161,..\instances\DP\DP-431.txt
DP,DP-431,431,171,..\instances\DP\DP-431.txt
DP,DP-431,431,181,..\instances\DP\DP-431.txt
DP,DP-431,431,191,..\instances\DP\DP-431.txt
DP,DP-431,431,201,..\instances\DP\DP-431.txt
DP,DP-431,431,211,..\instances\DP\DP-431.txt
DP,DP-431,431,221,..\instances\DP\DP-431.txt
DP,DP-431,431,231,..\instances\DP\DP-431.txt
DP,DP-431,431,241,..\instances\DP\DP-431.txt
DP,DP-431,431,251,..\instances\DP\DP-431.txt
DP,DP-431,431,261,..\instances\DP\DP-431.txt
DP,DP-431,431,271,..\instances\DP\DP-431.txt
DP,DP-431,431,281,..\instances\DP\DP-431.txt
DP,DP-431,431,291,..\instances\DP\DP-431.txt
DP,DP-431,431,301,..\instances\DP\DP-431.txt
DP,DP-431,431,311,..\instances\DP\DP-431.txt
DP,DP-431,431,321,..\instances\DP\DP-431.txt
DP,DP-431,431,331,..\instances\DP\DP-431.txt
DP,DP-431,431,341,..\instances\DP\DP-431.txt
DP,DP-431,431,351,..\instances\DP\DP-431.txt
DP,DP-431,431,361,..\instances\DP\DP-431.txt
DP,DP-431,431,371,..\instances\DP\DP-431.txt
DP,DP-431,431,381,..\instances\DP\DP-431.txt
DP,DP-431,431,391,..\instances\DP\DP-431.txt
DP,DP-431,431,401,..\instances\DP\DP-431.txt
DP,DP-431,431,411,..\instances\DP\DP-431.txt
DP,DP-431,431,421,..\instances\DP\DP-431.txt
DP,DP-431,431,431,..\instances\DP\DP-431.txt
DP,DP-431,431,441,..\instances\DP\DP-431.txt
DP,DP-431,431,451,..\instances\DP\DP-431.txt
DP,DP-431,431,461,..\instances\DP\DP-431.txt
DP,DP-431,431,471,..\instances\DP\DP-431.txt
DP,DP-431,431,481,..\instances\DP\DP-431.txt
DP,DP-431,431,491,..\instances\DP\DP-431.txt
DP,DP-431,431,501,..\instances\DP\DP-431.txt
DP,DP-431,431,511,..\instances\DP\DP-431.txt
DP,DP-431,431,521,..\instances\DP\DP-431.txt
DP,DP-431,431,531,..\instances\DP\DP-431.txt
DP,DP-431,431,541,..\instances\DP\DP-431.txt
DP,DP-431,431,551,..\instances\DP\DP-431.txt
DP,DP-431,431,561,..\instances\DP\DP-431.txt
DP,DP-431,431,571,..\instances\DP\DP-431.txt
DP,DP-431,431,581,..\instances\DP\DP-431.txt
DP,DP-431,431,591,..\instances\DP\DP-431.txt
DP,DP-431,431,601,..\instances\DP\DP-431.txt
DP,DP-431,431,611,..\instances\DP\DP-431.txt
DP,DP-431,431,621,..\instances\DP\DP-431.txt
DP,DP-431,431,631,..\instances\DP\DP-431.txt
DP,DP-431,431,641,..\instances\DP\DP-431.txt
DP,DP-431,431,651,..\instances\DP\DP-431.txt
DP,DP-431,431,661,..\instances\DP\DP-431.txt
DP,DP-431,431,671,..\instances\DP\DP-431.txt
DP,DP-431,431,681,..\instances\DP\DP-431.txt
DP,DP-431,431,691,..\instances\DP\DP-431.txt
DP,DP-431,431,701,..\instances\DP\DP-431.txt
DP,DP-431,431,711,..\instances\DP\DP-431.txt
DP,DP-431,431,721,..\instances\DP\DP-431.txt
DP,DP-431,431,731,..\instances\DP\DP-431.txt
DP,DP-431,431,741,..\instances\DP\DP-431.txt
DP,DP-431,431,751,..\instances\DP\DP-431.txt
DP,DP-431,431,761,..\instances\DP\DP-431.txt
DP,DP-431,431,771,..\instances\DP\DP-431.txt
DP,DP-431,431,781,..\instances\DP\DP-431.txt
DP,DP-431,431,791,..\instances\DP\DP-431.txt
DP,DP-431,431,801,..\instances\DP\DP-431.txt
DP,DP-431,431,811,..\instances\DP\DP-431.txt
DP,DP-431,431,821,..\instances\DP\DP-431.txt
DP,DP-431,431,831,..\instances\DP\DP-431.txt
DP,DP-431,431,841,..\instances\DP\DP-431.txt
DP,DP-431,431,851,..\instances\DP\DP-431.txt
DP,DP-431,431,861,..\instances\DP\DP-431.txt
DP,DP-431,431,871,..\instances\DP\DP-431.txt
DP,DP-431,431,881,..\instances\DP\DP-431.txt
DP,DP-431,431,891,..\instances\DP\DP-431.txt
DP,DP-431,431,901,..\instances\DP\DP-431.txt
DP,DP-431,431,911,..\instances\DP\DP-431.txt
DP,DP-431,431,921,..\instances\DP\DP-431.txt
DP,DP-431,431,931,..\instances\DP\DP-431.txt
DP,DP-431,431,941,..\instances\DP\DP-431.txt
DP,DP-431,431,951,..\instances\DP\DP-431.txt
DP,DP-431,431,961,..\instances\DP\DP-431.txt
DP,DP-431,431,971,..\instances\DP\DP-431.txt
DP,DP-431,431,981,..\instances\DP\DP-431.txt
DP,DP-431,431,991,..\instances\DP\DP-431.txt
DP,DP-441,441,1,..\instances\DP\DP-441.txt
DP,DP-441,441,11,..\instances\DP\DP-441.txt
DP,DP-441,441,21,..\instances\DP\DP-441.txt
DP,DP-441,441,31,..\instances\DP\DP-441.txt
DP,DP-441,441,41,..\instances\DP\DP-441.txt
DP,DP-441,441,51,..\instances\DP\DP-441.txt
DP,DP-441,441,61,..\instances\DP\DP-441.txt
DP,DP-441,441,71,..\instances\DP\DP-441.txt
DP,DP-441,441,81,..\instances\DP\DP-441.txt
DP,DP-441,441,91,..\instances\DP\DP-441.txt
DP,DP-441,441,101,..\instances\DP\DP-441.txt
DP,DP-441,441,111,..\instances\DP\DP-441.txt
DP,DP-441,441,121,..\instances\DP\DP-441.txt
DP,DP-441,441,131,..\instances\DP\DP-441.txt
DP,DP-441,441,141,..\instances\DP\DP-441.txt
DP,DP-441,441,151,..\instances\DP\DP-441.txt
DP,DP-441,441,161,..\instances\DP\DP-441.txt
DP,DP-441,441,171,..\instances\DP\DP-441.txt
DP,DP-441,441,181,..\instances\DP\DP-441.txt
DP,DP-441,441,191,..\instances\DP\DP-441.txt
DP,DP-441,441,201,..\instances\DP\DP-441.txt
DP,DP-441,441,211,..\instances\DP\DP-441.txt
DP,DP-441,441,221,..\instances\DP\DP-441.txt
DP,DP-441,441,231,..\instances\DP\DP-441.txt
DP,DP-441,441,241,..\instances\DP\DP-441.txt
DP,DP-441,441,251,..\instances\DP\DP-441.txt
DP,DP-441,441,261,..\instances\DP\DP-441.txt
DP,DP-441,441,271,..\instances\DP\DP-441.txt
DP,DP-441,441,281,..\instances\DP\DP-441.txt
DP,DP-441,441,291,..\instances\DP\DP-441.txt
DP,DP-441,441,301,..\instances\DP\DP-441.txt
DP,DP-441,441,311,..\instances\DP\DP-441.txt
DP,DP-441,441,321,..\instances\DP\DP-441.txt
DP,DP-441,441,331,..\instances\DP\DP-441.txt
DP,DP-441,441,341,..\instances\DP\DP-441.txt
DP,DP-441,441,351,..\instances\DP\DP-441.txt
DP,DP-441,441,361,..\instances\DP\DP-441.txt
DP,DP-441,441,371,..\instances\DP\DP-441.txt
DP,DP-441,441,381,..\instances\DP\DP-441.txt
DP,DP-441,441,391,..\instances\DP\DP-441.txt
DP,DP-441,441,401,..\instances\DP\DP-441.txt
DP,DP-441,441,411,..\instances\DP\DP-441.txt
DP,DP-441,441,421,..\instances\DP\DP-441.txt
DP,DP-441,441,431,..\instances\DP\DP-441.txt
DP,DP-441,441,441,..\instances\DP\DP-441.txt
DP,DP-441,441,451,..\instances\DP\DP-441.txt
DP,DP-441,441,461,..\instances\DP\DP-441.txt
DP,DP-441,441,471,..\instances\DP\DP-441.txt
DP,DP-441,441,481,..\instances\DP\DP-441.txt
DP,DP-441,441,491,..\instances\DP\DP-441.txt
DP,DP-441,441,501,..\instances\DP\DP-441.txt
DP,DP-441,441,511,..\instances\DP\DP-441.txt
DP,DP-441,441,521,..\instances\DP\DP-441.txt
DP,DP-441,441,531,..\instances\DP\DP-441.txt
DP,DP-441,441,541,..\instances\DP\DP-441.txt
DP,DP-441,441,551,..\instances\DP\DP-441.txt
DP,DP-441,441,561,..\instances\DP\DP-441.txt
DP,DP-441,441,571,..\instances\DP\DP-441.txt
DP,DP-441,441,581,..\instances\DP\DP-441.txt
DP,DP-441,441,591,..\instances\DP\DP-441.txt
DP,DP-441,441,601,..\instances\DP\DP-441.txt
DP,DP-441,441,611,..\instances\DP\DP-441.txt
DP,DP-441,441,621,..\instances\DP\DP-441.txt
DP,DP-441,441,631,..\instances\DP\DP-441.txt
DP,DP-441,441,641,..\instances\DP\DP-441.txt
DP,DP-441,441,651,..\instances\DP\DP-441.txt
DP,DP-441,441,661,..\instances\DP\DP-441.txt
DP,DP-441,441,671,..\instances\DP\DP-441.txt
DP,DP-441,441,681,..\instances\DP\DP-441.txt
DP,DP-441,441,691,..\instances\DP\DP-441.txt
DP,DP-441,441,701,..\instances\DP\DP-441.txt
DP,DP-441,441,711,..\instances\DP\DP-441.txt
DP,DP-441,441,721,..\instances\DP\DP-441.txt
DP,DP-441,441,731,..\instances\DP\DP-441.txt
DP,DP-441,441,741,..\instances\DP\DP-441.txt
DP,DP-441,441,751,..\instances\DP\DP-441.txt
DP,DP-441,441,761,..\instances\DP\DP-441.txt
DP,DP-441,441,771,..\instances\DP\DP-441.txt
DP,DP-441,441,781,..\instances\DP\DP-441.txt
DP,DP-441,441,791,..\instances\DP\DP-441.txt
DP,DP-441,441,801,..\instances\DP\DP-441.txt
DP,DP-441,441,811,..\instances\DP\DP-441.txt
DP,DP-441,441,821,..\instances\DP\DP-441.txt
DP,DP-441,441,831,..\instances\DP\DP-441.txt
DP,DP-441,441,841,..\instances\DP\DP-441.txt
DP,DP-441,441,851,..\instances\DP\DP-441.txt
DP,DP-441,441,861,..\instances\DP\DP-441.txt
DP,DP-441,441,871,..\instances\DP\DP-441.txt
DP,DP-441,441,881,..\instances\DP\DP-441.txt
DP,DP-441,441,891,..\instances\DP\DP-441.txt
DP,DP-441,441,901,..\instances\DP\DP-441.txt
DP,DP-441,441,911,..\instances\DP\DP-441.txt
DP,DP-441,441,921,..\instances\DP\DP-441.txt
DP,DP-441,441,931,..\instances\DP\DP-441.txt
DP,DP-441,441,941,..\instances\DP\DP-441.txt
DP,DP-441,441,951,..\instances\DP\DP-441.txt
DP,DP-441,441,961,..\instances\DP\DP-441.txt
DP,DP-441,441,971,..\instances\DP\DP-441.txt
DP,DP-441,441,981,..\instances\DP\DP-441.txt
DP,DP-441,441,991,..\instances\DP\DP-441.txt
DP,DP-451,451,1,..\instances\DP\DP-451.txt
DP,DP-451,451,11,..\instances\DP\DP-451.txt
DP,DP-451,451,21,..\instances\DP\DP-451.txt
DP,DP-451,451,31,..\instances\DP\DP-451.txt
DP,DP-451,451,41,..\instances\DP\DP-451.txt
DP,DP-451,451,51,..\instances\DP\DP-451.txt
DP,DP-451,451,61,..\instances\DP\DP-451.txt
DP,DP-451,451,71,..\instances\DP\DP-451.txt
DP,DP-451,451,81,..\instances\DP\DP-451.txt
DP,DP-451,451,91,..\instances\DP\DP-451.txt
DP,DP-451,451,101,..\instances\DP\DP-451.txt
DP,DP-451,451,111,..\instances\DP\DP-451.txt
DP,DP-451,451,121,..\instances\DP\DP-451.txt
DP,DP-451,451,131,..\instances\DP\DP-451.txt
DP,DP-451,451,141,..\instances\DP\DP-451.txt
DP,DP-451,451,151,..\instances\DP\DP-451.txt
DP,DP-451,451,161,..\instances\DP\DP-451.txt
DP,DP-451,451,171,..\instances\DP\DP-451.txt
DP,DP-451,451,181,..\instances\DP\DP-451.txt
DP,DP-451,451,191,..\instances\DP\DP-451.txt
DP,DP-451,451,201,..\instances\DP\DP-451.txt
DP,DP-451,451,211,..\instances\DP\DP-451.txt
DP,DP-451,451,221,..\instances\DP\DP-451.txt
DP,DP-451,451,231,..\instances\DP\DP-451.txt
DP,DP-451,451,241,..\instances\DP\DP-451.txt
DP,DP-451,451,251,..\instances\DP\DP-451.txt
DP,DP-451,451,261,..\instances\DP\DP-451.txt
DP,DP-451,451,271,..\instances\DP\DP-451.txt
DP,DP-451,451,281,..\instances\DP\DP-451.txt
DP,DP-451,451,291,..\instances\DP\DP-451.txt
DP,DP-451,451,301,..\instances\DP\DP-451.txt
DP,DP-451,451,311,..\instances\DP\DP-451.txt
DP,DP-451,451,321,..\instances\DP\DP-451.txt
DP,DP-451,451,331,..\instances\DP\DP-451.txt
DP,DP-451,451,341,..\instances\DP\DP-451.txt
DP,DP-451,451,351,..\instances\DP\DP-451.txt
DP,DP-451,451,361,..\instances\DP\DP-451.txt
DP,DP-451,451,371,..\instances\DP\DP-451.txt
DP,DP-451,451,381,..\instances\DP\DP-451.txt
DP,DP-451,451,391,..\instances\DP\DP-451.txt
DP,DP-451,451,401,..\instances\DP\DP-451.txt
DP,DP-451,451,411,..\instances\DP\DP-451.txt
DP,DP-451,451,421,..\instances\DP\DP-451.txt
DP,DP-451,451,431,..\instances\DP\DP-451.txt
DP,DP-451,451,441,..\instances\DP\DP-451.txt
DP,DP-451,451,451,..\instances\DP\DP-451.txt
DP,DP-451,451,461,..\instances\DP\DP-451.txt
DP,DP-451,451,471,..\instances\DP\DP-451.txt
DP,DP-451,451,481,..\instances\DP\DP-451.txt
DP,DP-451,451,491,..\instances\DP\DP-451.txt
DP,DP-451,451,501,..\instances\DP\DP-451.txt
DP,DP-451,451,511,..\instances\DP\DP-451.txt
DP,DP-451,451,521,..\instances\DP\DP-451.txt
DP,DP-451,451,531,..\instances\DP\DP-451.txt
DP,DP-451,451,541,..\instances\DP\DP-451.txt
DP,DP-451,451,551,..\instances\DP\DP-451.txt
DP,DP-451,451,561,..\instances\DP\DP-451.txt
DP,DP-451,451,571,..\instances\DP\DP-451.txt
DP,DP-451,451,581,..\instances\DP\DP-451.txt
DP,DP-451,451,591,..\instances\DP\DP-451.txt
DP,DP-451,451,601,..\instances\DP\DP-451.txt
DP,DP-451,451,611,..\instances\DP\DP-451.txt
DP,DP-451,451,621,..\instances\DP\DP-451.txt
DP,DP-451,451,631,..\instances\DP\DP-451.txt
DP,DP-451,451,641,..\instances\DP\DP-451.txt
DP,DP-451,451,651,..\instances\DP\DP-451.txt
DP,DP-451,451,661,..\instances\DP\DP-451.txt
DP,DP-451,451,671,..\instances\DP\DP-451.txt
DP,DP-451,451,681,..\instances\DP\DP-451.txt
DP,DP-451,451,691,..\instances\DP\DP-451.txt
DP,DP-451,451,701,..\instances\DP\DP-451.txt
DP,DP-451,451,711,..\instances\DP\DP-451.txt
DP,DP-451,451,721,..\instances\DP\DP-451.txt
DP,DP-451,451,731,..\instances\DP\DP-451.txt
DP,DP-451,451,741,..\instances\DP\DP-451.txt
DP,DP-451,451,751,..\instances\DP\DP-451.txt
DP,DP-451,451,761,..\instances\DP\DP-451.txt
DP,DP-451,451,771,..\instances\DP\DP-451.txt
DP,DP-451,451,781,..\instances\DP\DP-451.txt
DP,DP-451,451,791,..\instances\DP\DP-451.txt
DP,DP-451,451,801,..\instances\DP\DP-451.txt
DP,DP-451,451,811,..\instances\DP\DP-451.txt
DP,DP-451,451,821,..\instances\DP\DP-451.txt
DP,DP-451,451,831,..\instances\DP\DP-451.txt
DP,DP-451,451,841,..\instances\DP\DP-451.txt
DP,DP-451,451,851,..\instances\DP\DP-451.txt
DP,DP-451,451,861,..\instances\DP\DP-451.txt
DP,DP-451,451,871,..\instances\DP\DP-451.txt
DP,DP-451,451,881,..\instances\DP\DP-451.txt
DP,DP-451,451,891,..\instances\DP\DP-451.txt
DP,DP-451,451,901,..\instances\DP\DP-451.txt
DP,DP-451,451,911,..\instances\DP\DP-451.txt
DP,DP-451,451,921,..\instances\DP\DP-451.txt
DP,DP-451,451,931,..\instances\DP\DP-451.txt
DP,DP-451,451,941,..\instances\DP\DP-451.txt
DP,DP-451,451,951,..\instances\DP\DP-451.txt
DP,DP-451,451,961,..\instances\DP\DP-451.txt
DP,DP-451,451,971,..\instances\DP\DP-451.txt
DP,DP-451,451,981,..\instances\DP\DP-451.txt
DP,DP-451,451,991,..\instances\DP\DP-451.txt
DP,DP-461,461,1,..\instances\DP\DP-461.txt
DP,DP-461,461,11,..\instances\DP\DP-461.txt
DP,DP-461,461,21,..\instances\DP\DP-461.txt
DP,DP-461,461,31,..\instances\DP\DP-461.txt
DP,DP-461,461,41,..\instances\DP\DP-461.txt
DP,DP-461,461,51,..\instances\DP\DP-461.txt
DP,DP-461,461,61,..\instances\DP\DP-461.txt
DP,DP-461,461,71,..\instances\DP\DP-461.txt
DP,DP-461,461,81,..\instances\DP\DP-461.txt
DP,DP-461,461,91,..\instances\DP\DP-461.txt
DP,DP-461,461,101,..\instances\DP\DP-461.txt
DP,DP-461,461,111,..\instances\DP\DP-461.txt
DP,DP-461,461,121,..\instances\DP\DP-461.txt
DP,DP-461,461,131,..\instances\DP\DP-461.txt
DP,DP-461,461,141,..\instances\DP\DP-461.txt
DP,DP-461,461,151,..\instances\DP\DP-461.txt
DP,DP-461,461,161,..\instances\DP\DP-461.txt
DP,DP-461,461,171,..\instances\DP\DP-461.txt
DP,DP-461,461,181,..\instances\DP\DP-461.txt
DP,DP-461,461,191,..\instances\DP\DP-461.txt
DP,DP-461,461,201,..\instances\DP\DP-461.txt
DP,DP-461,461,211,..\instances\DP\DP-461.txt
DP,DP-461,461,221,..\instances\DP\DP-461.txt
DP,DP-461,461,231,..\instances\DP\DP-461.txt
DP,DP-461,461,241,..\instances\DP\DP-461.txt
DP,DP-461,461,251,..\instances\DP\DP-461.txt
DP,DP-461,461,261,..\instances\DP\DP-461.txt
DP,DP-461,461,271,..\instances\DP\DP-461.txt
DP,DP-461,461,281,..\instances\DP\DP-461.txt
DP,DP-461,461,291,..\instances\DP\DP-461.txt
DP,DP-461,461,301,..\instances\DP\DP-461.txt
DP,DP-461,461,311,..\instances\DP\DP-461.txt
DP,DP-461,461,321,..\instances\DP\DP-461.txt
DP,DP-461,461,331,..\instances\DP\DP-461.txt
DP,DP-461,461,341,..\instances\DP\DP-461.txt
DP,DP-461,461,351,..\instances\DP\DP-461.txt
DP,DP-461,461,361,..\instances\DP\DP-461.txt
DP,DP-461,461,371,..\instances\DP\DP-461.txt
DP,DP-461,461,381,..\instances\DP\DP-461.txt
DP,DP-461,461,391,..\instances\DP\DP-461.txt
DP,DP-461,461,401,..\instances\DP\DP-461.txt
DP,DP-461,461,411,..\instances\DP\DP-461.txt
DP,DP-461,461,421,..\instances\DP\DP-461.txt
DP,DP-461,461,431,..\instances\DP\DP-461.txt
DP,DP-461,461,441,..\instances\DP\DP-461.txt
DP,DP-461,461,451,..\instances\DP\DP-461.txt
DP,DP-461,461,461,..\instances\DP\DP-461.txt
DP,DP-461,461,471,..\instances\DP\DP-461.txt
DP,DP-461,461,481,..\instances\DP\DP-461.txt
DP,DP-461,461,491,..\instances\DP\DP-461.txt
DP,DP-461,461,501,..\instances\DP\DP-461.txt
DP,DP-461,461,511,..\instances\DP\DP-461.txt
DP,DP-461,461,521,..\instances\DP\DP-461.txt
DP,DP-461,461,531,..\instances\DP\DP-461.txt
DP,DP-461,461,541,..\instances\DP\DP-461.txt
DP,DP-461,461,551,..\instances\DP\DP-461.txt
DP,DP-461,461,561,..\instances\DP\DP-461.txt
DP,DP-461,461,571,..\instances\DP\DP-461.txt
DP,DP-461,461,581,..\instances\DP\DP-461.txt
DP,DP-461,461,591,..\instances\DP\DP-461.txt
DP,DP-461,461,601,..\instances\DP\DP-461.txt
DP,DP-461,461,611,..\instances\DP\DP-461.txt
DP,DP-461,461,621,..\instances\DP\DP-461.txt
DP,DP-461,461,631,..\instances\DP\DP-461.txt
DP,DP-461,461,641,..\instances\DP\DP-461.txt
DP,DP-461,461,651,..\instances\DP\DP-461.txt
DP,DP-461,461,661,..\instances\DP\DP-461.txt
DP,DP-461,461,671,..\instances\DP\DP-461.txt
DP,DP-461,461,681,..\instances\DP\DP-461.txt
DP,DP-461,461,691,..\instances\DP\DP-461.txt
DP,DP-461,461,701,..\instances\DP\DP-461.txt
DP,DP-461,461,711,..\instances\DP\DP-461.txt
DP,DP-461,461,721,..\instances\DP\DP-461.txt
DP,DP-461,461,731,..\instances\DP\DP-461.txt
DP,DP-461,461,741,..\instances\DP\DP-461.txt
DP,DP-461,461,751,..\instances\DP\DP-461.txt
DP,DP-461,461,761,..\instances\DP\DP-461.txt
DP,DP-461,461,771,..\instances\DP\DP-461.txt
DP,DP-461,461,781,..\instances\DP\DP-461.txt
DP,DP-461,461,791,..\instances\DP\DP-461.txt
DP,DP-461,461,801,..\instances\DP\DP-461.txt
DP,DP-461,461,811,..\instances\DP\DP-461.txt
DP,DP-461,461,821,..\instances\DP\DP-461.txt
DP,DP-461,461,831,..\instances\DP\DP-461.txt
DP,DP-461,461,841,..\instances\DP\DP-461.txt
DP,DP-461,461,851,..\instances\DP\DP-461.txt
DP,DP-461,461,861,..\instances\DP\DP-461.txt
DP,DP-461,461,871,..\instances\DP\DP-461.txt
DP,DP-461,461,881,..\instances\DP\DP-461.txt
DP,DP-461,461,891,..\instances\DP\DP-461.txt
DP,DP-461,461,901,..\instances\DP\DP-461.txt
DP,DP-461,461,911,..\instances\DP\DP-461.txt
DP,DP-461,461,921,..\instances\DP\DP-461.txt
DP,DP-461,461,931,..\instances\DP\DP-461.txt
DP,DP-461,461,941,..\instances\DP\DP-461.txt
DP,DP-461,461,951,..\instances\DP\DP-461.txt
DP,DP-461,461,961,..\instances\DP\DP-461.txt
DP,DP-461,461,971,..\instances\DP\DP-461.txt
DP,DP-461,461,981,..\instances\DP\DP-461.txt
DP,DP-461,461,991,..\instances\DP\DP-461.txt
DP,DP-471,471,1,..\instances\DP\DP-471.txt
DP,DP-471,471,11,..\instances\DP\DP-471.txt
DP,DP-471,471,21,..\instances\DP\DP-471.txt
DP,DP-471,471,31,..\instances\DP\DP-471.txt
DP,DP-471,471,41,..\instances\DP\DP-471.txt
DP,DP-471,471,51,..\instances\DP\DP-471.txt
DP,DP-471,471,61,..\instances\DP\DP-471.txt
DP,DP-471,471,71,..\instances\DP\DP-471.txt
DP,DP-471,471,81,..\instances\DP\DP-471.txt
DP,DP-471,471,91,..\instances\DP\DP-471.txt
DP,DP-471,471,101,..\instances\DP\DP-471.txt
DP,DP-471,471,111,..\instances\DP\DP-471.txt
DP,DP-471,471,121,..\instances\DP\DP-471.txt
DP,DP-471,471,131,..\instances\DP\DP-471.txt
DP,DP-471,471,141,..\instances\DP\DP-471.txt
DP,DP-471,471,151,..\instances\DP\DP-471.txt
DP,DP-471,471,161,..\instances\DP\DP-471.txt
DP,DP-471,471,171,..\instances\DP\DP-471.txt
DP,DP-471,471,181,..\instances\DP\DP-471.txt
DP,DP-471,471,191,..\instances\DP\DP-471.txt
DP,DP-471,471,201,..\instances\DP\DP-471.txt
DP,DP-471,471,211,..\instances\DP\DP-471.txt
DP,DP-471,471,221,..\instances\DP\DP-471.txt
DP,DP-471,471,231,..\instances\DP\DP-471.txt
DP,DP-471,471,241,..\instances\DP\DP-471.txt
DP,DP-471,471,251,..\instances\DP\DP-471.txt
DP,DP-471,471,261,..\instances\DP\DP-471.txt
DP,DP-471,471,271,..\instances\DP\DP-471.txt
DP,DP-471,471,281,..\instances\DP\DP-471.txt
DP,DP-471,471,291,..\instances\DP\DP-471.txt
DP,DP-471,471,301,..\instances\DP\DP-471.txt
DP,DP-471,471,311,..\instances\DP\DP-471.txt
DP,DP-471,471,321,..\instances\DP\DP-471.txt
DP,DP-471,471,331,..\instances\DP\DP-471.txt
DP,DP-471,471,341,..\instances\DP\DP-471.txt
DP,DP-471,471,351,..\instances\DP\DP-471.txt
DP,DP-471,471,361,..\instances\DP\DP-471.txt
DP,DP-471,471,371,..\instances\DP\DP-471.txt
DP,DP-471,471,381,..\instances\DP\DP-471.txt
DP,DP-471,471,391,..\instances\DP\DP-471.txt
DP,DP-471,471,401,..\instances\DP\DP-471.txt
DP,DP-471,471,411,..\instances\DP\DP-471.txt
DP,DP-471,471,421,..\instances\DP\DP-471.txt
DP,DP-471,471,431,..\instances\DP\DP-471.txt
DP,DP-471,471,441,..\instances\DP\DP-471.txt
DP,DP-471,471,451,..\instances\DP\DP-471.txt
DP,DP-471,471,461,..\instances\DP\DP-471.txt
DP,DP-471,471,471,..\instances\DP\DP-471.txt
DP,DP-471,471,481,..\instances\DP\DP-471.txt
DP,DP-471,471,491,..\instances\DP\DP-471.txt
DP,DP-471,471,501,..\instances\DP\DP-471.txt
DP,DP-471,471,511,..\instances\DP\DP-471.txt
DP,DP-471,471,521,..\instances\DP\DP-471.txt
DP,DP-471,471,531,..\instances\DP\DP-471.txt
DP,DP-471,471,541,..\instances\DP\DP-471.txt
DP,DP-471,471,551,..\instances\DP\DP-471.txt
DP,DP-471,471,561,..\instances\DP\DP-471.txt
DP,DP-471,471,571,..\instances\DP\DP-471.txt
DP,DP-471,471,581,..\instances\DP\DP-471.txt
DP,DP-471,471,591,..\instances\DP\DP-471.txt
DP,DP-471,471,601,..\instances\DP\DP-471.txt
DP,DP-471,471,611,..\instances\DP\DP-471.txt
DP,DP-471,471,621,..\instances\DP\DP-471.txt
DP,DP-471,471,631,..\instances\DP\DP-471.txt
DP,DP-471,471,641,..\instances\DP\DP-471.txt
DP,DP-471,471,651,..\instances\DP\DP-471.txt
DP,DP-471,471,661,..\instances\DP\DP-471.txt
DP,DP-471,471,671,..\instances\DP\DP-471.txt
DP,DP-471,471,681,..\instances\DP\DP-471.txt
DP,DP-471,471,691,..\instances\DP\DP-471.txt
DP,DP-471,471,701,..\instances\DP\DP-471.txt
DP,DP-471,471,711,..\instances\DP\DP-471.txt
DP,DP-471,471,721,..\instances\DP\DP-471.txt
DP,DP-471,471,731,..\instances\DP\DP-471.txt
DP,DP-471,471,741,..\instances\DP\DP-471.txt
DP,DP-471,471,751,..\instances\DP\DP-471.txt
DP,DP-471,471,761,..\instances\DP\DP-471.txt
DP,DP-471,471,771,..\instances\DP\DP-471.txt
DP,DP-471,471,781,..\instances\DP\DP-471.txt
DP,DP-471,471,791,..\instances\DP\DP-471.txt
DP,DP-471,471,801,..\instances\DP\DP-471.txt
DP,DP-471,471,811,..\instances\DP\DP-471.txt
DP,DP-471,471,821,..\instances\DP\DP-471.txt
DP,DP-471,471,831,..\instances\DP\DP-471.txt
DP,DP-471,471,841,..\instances\DP\DP-471.txt
DP,DP-471,471,851,..\instances\DP\DP-471.txt
DP,DP-471,471,861,..\instances\DP\DP-471.txt
DP,DP-471,471,871,..\instances\DP\DP-471.txt
DP,DP-471,471,881,..\instances\DP\DP-471.txt
DP,DP-471,471,891,..\instances\DP\DP-471.txt
DP,DP-471,471,901,..\instances\DP\DP-471.txt
DP,DP-471,471,911,..\instances\DP\DP-471.txt
DP,DP-471,471,921,..\instances\DP\DP-471.txt
DP,DP-471,471,931,..\instances\DP\DP-471.txt
DP,DP-471,471,941,..\instances\DP\DP-471.txt
DP,DP-471,471,951,..\instances\DP\DP-471.txt
DP,DP-471,471,961,..\instances\DP\DP-471.txt
DP,DP-471,471,971,..\instances\DP\DP-471.txt
DP,DP-471,471,981,..\instances\DP\DP-471.txt
DP,DP-471,471,991,..\instances\DP\DP-471.txt
DP,DP-481,481,1,..\instances\DP\DP-481.txt
DP,DP-481,481,11,..\instances\DP\DP-481.txt
DP,DP-481,481,21,..\instances\DP\DP-481.txt
DP,DP-481,481,31,..\instances\DP\DP-481.txt
DP,DP-481,481,41,..\instances\DP\DP-481.txt
DP,DP-481,481,51,..\instances\DP\DP-481.txt
DP,DP-481,481,61,..\instances\DP\DP-481.txt
DP,DP-481,481,71,..\instances\DP\DP-481.txt
DP,DP-481,481,81,..\instances\DP\DP-481.txt
DP,DP-481,481,91,..\instances\DP\DP-481.txt
